songName,singer,hot,lyric
再回首,姜育恒,"384,734",再回首演唱：姜育恒再回首云遮断归途再回首荆棘密布今夜不会再有难舍的旧梦曾经与你有的梦今后要向谁诉说再回首背影已远走再回首泪眼朦胧留下你的祝福寒夜温暖我不管明天要面对多少伤痛和迷惑曾经在幽幽暗暗反反复复中追问才知道平平淡淡从从容容才是真再回首恍然如梦再回首我心依旧只有那无尽的长路伴着我再回首背影已远走再回首泪眼朦胧留下你的祝福寒夜温暖我不管明天要面对多少伤痛和迷惑曾经在幽幽暗暗反反复复中追问才知道平平淡淡从从容容才是真再回首恍然如梦再回首我心依旧只有那无尽的长路伴着我曾经在幽幽暗暗反反复复中追问才知道平平淡淡从从容容才是真再回首恍然如梦再回首我心依旧只有那无尽的长路伴着我再回首恍然如梦再回首我心依旧只有那无尽的长路伴着我
分手快乐,梁静茹,"26,828",分手快乐作词：姚若龙作曲：郭文贤演唱：梁静茹我无法帮你预言委曲求全有没有用可是我多么不舍朋友爱得那么苦痛爱可以不问对错至少有喜悦感动如果他总为别人撑伞你何苦非为他等在雨中泡咖啡让你暖手想挡挡你心口里的风你却想上街走走吹吹冷风会清醒得多你说你不怕分手只有一点遗憾难过情人节就要来了剩自己一个其实爱对了人情人节每天都过分手快乐祝你快乐你可以找到更好的不想过冬厌倦沉重就飞去热带的岛屿游泳分手快乐请你快乐挥别错的才能和对的相逢离开旧爱像坐慢车看透彻了心就会是晴朗的没人能把谁的幸福没收你发誓你会活得有笑容泡咖啡让你暖手想挡挡你心口里的风你却想上街走走吹吹冷风会清醒得多你说你不怕分手只有一点遗憾难过情人节就要来了剩自己一个其实爱对了人情人节每天都过分手快乐祝你快乐你可以找到更好的不想过冬厌倦沉重就飞去热带的岛屿游泳分手快乐请你快乐挥别错的才能和对的相逢离开旧爱像坐慢车看透彻了心就会是晴朗的没人能把谁的幸福没收你发誓你会活得有笑容你自信时候真的美多了
原来你也在这里,刘若英,"58,243",原来你也在这里作词：姚谦　作曲：中岛美雪演唱：刘若英请允许我尘埃落定　用沉默埋葬了过去满身风雨我从海上来　才隐居在这沙漠里该隐瞒的事总清晰　千言万语只能无语爱是天时地利的迷信　喔　原来你也在这里啊　哪一个人　是不是只存在梦境里为什么我用尽全身力气却换来半生回忆若不是你渴望眼睛　若不是我救赎心情在千山万水人海相遇　喔　原来你也在这里请允许我尘埃落定　用沉默埋葬了过去满身风雨我从海上来　才隐居在这沙漠里该隐瞒的事总清晰　千言万语只能无语爱是天时地利的迷信　喔　原来你也在这里啊　哪一个人　是不是只存在梦境里为什么我用尽全身力气却换来半生回忆若不是你渴望眼睛　若不是我救赎心情在千山万水人海相遇　喔　原来你也在这里啊　哪一个人　是不是只存在梦境里为什么我用尽全身力气却换来半生回忆若不是你渴望眼睛　若不是我救赎心情在千山万水人海相遇　喔　原来你也在这里该隐瞒的事总清晰　千言万语只能无语爱是天时地利的迷信　喔　原来你也在这里
最熟悉的陌生人,萧亚轩,"50,246",最熟悉的陌生人作词：姚谦作曲：柯肇雷演唱：萧亚轩还记得吗窗外那被月光染亮的海洋你还记得吗是爱让彼此把夜点亮为何后来我们用沉默取代依赖曾经朗朗星空渐渐阴霾心碎离开转身回到最初荒凉里等待为了寂寞是否找个人填心中空白我们变成了世上最熟悉的陌生人今后各自曲折各自悲哀只怪我们爱得那么汹涌爱得那么深于是梦醒了搁浅了沉默了挥手了却回不了神如果当初在交会时能忍住了激动的灵魂也许今夜我不会让自己在思念里沉沦心碎离开转身回到最初荒凉里等待为了寂寞是否找个人填心中空白我们变成了世上最熟悉的陌生人今后各自曲折各自悲哀只怪我们爱得那么汹涌爱得那么深于是梦醒了搁浅了沉默了挥手了却回不了神如果当初在交会时能忍住了激动的灵魂也许今夜我不会让自己在思念里沉沦我们变成了世上最熟悉的陌生人今后各自曲折各自悲哀只怪我们爱得那么汹涌爱得那么深于是梦醒了搁浅了沉默了挥手了却回不了神如果当初在交会时能忍住了激动的灵魂也许今夜我不会让自己在思念里沉沦也许今夜我不会让自己在思念里沉沦
下一个天亮,郭静,"49,841",下一个天亮作词：姚若龙作曲：陈小霞演唱：郭静用起伏的背影挡住哭泣的心有些故事不必说给每个人听许多眼睛看的太浅太近错过我没被看见那个自己用简单的言语解开超载的心有些情绪是该说给懂的人听你的热泪比我激动怜惜我发誓要更努力更有勇气等下一个天亮去上次牵手赏花那里散步好吗有些积雪会自己融化你的肩膀是我豁达的天堂等下一个天亮把偷拍我看海的照片送我好吗我喜欢我飞舞的头发和飘着雨还是眺望的眼光用简单的言语解开超载的心有些情绪是该说给懂的人听你的热泪比我激动怜惜我发誓要更努力更有勇气等下一个天亮去上次牵手赏花那里散步好吗有些积雪会自己融化你的肩膀是我豁达的天堂等下一个天亮把偷拍我看海的照片送我好吗我喜欢我飞舞的头发和飘着雨还是眺望的眼光时间可以磨去我的棱角有些坚持却永远磨不掉请容许我小小的骄傲因为有你这样的依靠等下一个天亮去上次牵手赏花那里散步好吗有些积雪会自己融化你的肩膀是我豁达的天堂等下一个天亮把偷拍我看海的照片送我好吗我喜欢我飞舞的头发和飘着雨还是眺望的眼光
千年泪,Tank,"20,452",千年泪作词：李姚，Tank作曲：Tank演唱：Tank才话别已深秋只一眼就花落窗台人影独坐夜沉的更寂寞一段路分两头爱了却要放手无事东风走过扬起回忆如昨摇摇欲坠不只你的泪还有仅剩的世界嘲笑的风高唱的离别我却听不见穿越千年的眼泪只有梦里看得见我多想再见你哪怕一面前世未了的眷恋在我血液里分裂沉睡中缠绵清醒又幻灭梦在千丝发间我在梦里搁浅月光尽是从前苍白了的想念你眺望着天边我眺望你的脸紧记你的容颜来世把你寻找摇摇欲坠不只你的泪还有仅剩的世界嘲笑的风高唱的离别我却听不见穿越千年的眼泪只有梦里看得见我多想再见你哪怕一面前世未了的眷恋在我血液里分裂沉睡中缠绵清醒又幻灭摇摇欲坠不只你的泪嘲笑的风高唱着离别不管还要等待多少年穿越千年的眼泪只有梦里看得见我多想再见你哪怕一面前世未了的眷恋在我血液里分裂沉睡中缠绵清醒又幻灭
假如,信乐团,"33,044",假如演唱：信乐团一份爱能承受多少的误解熬过飘雪的冬天一句话能撕裂多深的牵连变的比陌生人还遥远最初的爱越像火焰最后越会被风熄灭有时候真话太尖锐有人只好说著谎言假如时光到流我能做什么找你没说的却想要的假如我不放手你多年以后会怪我恨我或感动想假如是最空虚的痛一个人要看过几次爱凋谢才甘心在孤独里冬眠最初的爱越像火焰最后越会被风熄灭有时候真话太尖锐有人只好说著谎言假如时光到流我能做什么找你没说的却想要的假如我不放手你多年以后会怪我恨我或感动想假如是最空虚的痛为什么幸福都是幻梦一靠近天堂也就快醒了或许爱情更像落叶看似飞翔却在坠落假如时光到流我能做什么找你没说的却想要的假如我不放手你多年以后会怪我恨我或感动假如真可以让时光到流你会做什么一样选择我或不抱我假如温柔放手你是否懂得走错了可以再回头想假如是无力的寂寞
值得,郑秀文,"17,327",值得作词：廖莹如作曲：黄明洲演唱：郑秀文关于你好的坏的都已经听说愿意深陷的是我没有确定的以后没有谁祝福我反而想要勇敢接受爱到哪里都会有人犯错希望错的不是我其实心中没有退路可守跟着你错跟着你走我们的故事爱就爱到值得错也错的值得爱到翻天覆地也会有结果不等你说更美的承诺我可以对自己承诺我们的故事爱就爱到值得错也错的值得是执着是洒脱留给别人去说用尽所有力气不是为我那是为你才这么做关于你好的坏的都已经听说愿意深陷的是我没有确定的以后没有谁祝福我反而想要勇敢接受爱到哪里都会有人犯错希望错的不是我其实心中没有退路可守跟着你错跟着你走我们的故事爱就爱到值得错也错的值得爱到翻天覆地也会有结果不等你说更美的承诺我可以对自己承诺我们的故事爱就爱到值得错也错的值得是执着是洒脱留给别人去说用尽所有力气不是为我那是为你才这么做我们的故事爱就爱到值得错也错的值得爱到翻天覆地也会有结果不等你说更美的承诺我可以对自己承诺我们的故事爱就爱到值得错也错的值得是执着是洒脱留给别人去说用尽所有力气不是为我那是为你才这么做
当我想你的时候,汪峰,"321,570",当我想你的时候演唱：汪峰那一天我漫步在夕阳下看见一对恋人相互依偎那一刻往事涌上心头刹那间我泪如雨下昨夜我静呆立雨中望着街对面一动不动那一刻仿佛回到从前不由得我已泪留满面至少有十年不曾流泪至少有十首歌给我安慰可现在我会莫名的哭泣当我想你的时候生命就像是一场告别从起点对结束再见你拥有的渐渐是伤痕在回望来路的时候那天我们相遇在街上彼此寒喧并报以微笑我们相互拥抱挥手道别转过身后已泪流满面至少有十年我不曾流泪至少有十首歌给我安慰可现在我会莫名的心碎当我想你的时候至少有十年我不曾流泪至少有十首歌给我安慰可现在我会莫名的哭泣当我想你的时候至少有十年我不曾流泪至少有一些人给我安慰可现在我会莫名的心碎当我想你的时候可现在我会莫名的哭泣当我想你的时候
没那么简单,黄小琥,"87,693",黄小琥-没那麽简单作词：姚若龙作曲：萧煌奇没那麽简单就能找到聊得来的伴尤其是在看过了那麽多的背叛总是不安只好强悍谁谋杀了我的浪漫没那麽简单就能去爱别的全不看变得实际也许好也许坏各一半不爱孤单一久也习惯不用担心谁也不用被谁管感觉快乐就忙东忙西感觉累了就放空自己别人说的话随便听一听自己做决定不想拥有太多情绪一杯红酒配电影在周末晚上关上了手机舒服窝在沙发里相爱没有那麽容易每个人有他的脾气过了爱做梦的年纪轰轰烈烈不如平静幸福没有那麽容易才会特别让人着迷什麽都不懂的年纪曾经最掏心所以最开心曾经想念最伤心但却最动心的记忆
偏爱,张芸京,"64,853",偏爱作词：葛大为作曲：陈伟演唱：张芸京把昨天都作废现在你在我眼前我想爱请给我机会如果我错了也承担认定你就是答案我不怕谁嘲笑我极端相信自己的直觉顽固的人不喊累爱上你我不撤退我说过我不闪躲我非要这么做讲不听也偏要爱更努力爱让你明白没有别条路能走你决定要不要陪我讲不听偏爱靠我感觉爱等你的依赖对你偏爱痛也很愉快把昨天都作废现在你在我眼前我想爱请给我机会如果我错了也承担认定你就是答案我不怕谁嘲笑我极端相信自己的直觉顽固的人不喊累爱上你我不撤退我说过我不闪躲我非要这么做讲不听也偏要爱更努力爱让你明白没有别条路能走你决定要不要陪我讲不听偏爱靠我感觉爱等你的依赖不后悔有把握我不闪躲我非要这么做讲不听也偏要爱更努力爱让你明白没有别条路能走你决定要不要陪我讲不听偏爱靠我感觉爱等你的依赖对你偏爱爱痛也很愉快
